Order_ID,Order_Date,Customer_ID,Customer_Region,Customer_City,Product_Category,Product_Name,Supplier_Name,Shipping_Mode,Warehouse_Location,Quantity,Unit_Price,Total_Revenue,Expected_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delivery_Status,Return_Status,Customer_Rating
ORD02408,2022-10-07,CUST3633,Central,Raipur,Electronics,Tablet,QuickMart Ltd,Rail,Hyderabad WH,2,3325.43,6650.86,5,5,0,On-Time,Not Returned,5
ORD02409,2023-10-08,CUST3602,Central,Bhopal,Sports,Cycle,FastSupply Co,Air,Bangalore WH,16,1134.67,18154.72,7,7,0,On-Time,Not Returned,5
ORD02410,2023-08-28,CUST3558,Central,Indore,Electronics,Mobile,ReliableGoods,Road,Mumbai WH,16,608.57,9737.12,6,8,2,Delayed,Not Returned,3
ORD02411,2022-05-21,CUST2323,North,Lucknow,Grocery,Pulses,QuickMart Ltd,Rail,Delhi WH,19,3002.35,57044.65,6,6,0,On-Time,Not Returned,4
ORD02412,2022-02-14,CUST4539,West,Mumbai,Sports,Cycle,QuickMart Ltd,Rail,Delhi WH,7,2449.21,17144.47,6,6,0,On-Time,Returned,4
ORD02413,2022-11-23,CUST4977,South,Kochi,Clothing,Jeans,QuickMart Ltd,Road,Bangalore WH,12,182.99,2195.88,6,8,2,Delayed,Not Returned,3
ORD02414,2022-10-20,CUST3569,West,Pune,Electronics,Mobile,SwiftVendors,Air,Hyderabad WH,15,1933.39,29000.85,5,7,2,Delayed,Returned,4
ORD02415,2023-07-25,CUST2294,East,Bhubaneswar,Clothing,Jacket,MegaSource Inc,Air,Kolkata WH,8,575.32,4602.56,7,7,0,On-Time,Not Returned,4
ORD02416,2023-09-12,CUST1618,West,Mumbai,Furniture,Wardrobe,SwiftVendors,Sea,Mumbai WH,6,2680.22,16081.32,7,8,1,Delayed,Not Returned,4
ORD02417,2022-10-16,CUST2801,South,Chennai,Clothing,T-Shirt,MegaSource Inc,Rail,Hyderabad WH,10,2009.1,20091.0,3,3,0,On-Time,Not Returned,5
ORD02418,2023-12-12,CUST1279,Central,Raipur,Electronics,Camera,ReliableGoods,Sea,Hyderabad WH,3,3085.1,9255.3,6,6,0,On-Time,Not Returned,4
ORD02419,2022-10-20,CUST2920,Central,Indore,Clothing,Saree,QuickMart Ltd,Road,Kolkata WH,19,4037.73,76716.87,6,6,0,On-Time,Not Returned,5
ORD02420,2022-12-04,CUST2811,North,Delhi,Electronics,Mobile,ReliableGoods,Road,Delhi WH,17,1533.36,26067.12,3,3,0,On-Time,Not Returned,4
ORD02421,2022-08-19,CUST3586,North,Chandigarh,Electronics,Mobile,QuickMart Ltd,Rail,Kolkata WH,7,4812.41,33686.87,7,14,7,Delayed,Returned,3
ORD02422,2023-06-11,CUST2240,South,Chennai,Sports,Cycle,FastSupply Co,Rail,Bangalore WH,4,2701.39,10805.56,4,4,0,On-Time,Not Returned,4
ORD02423,2022-04-03,CUST4261,Central,Raipur,Grocery,Rice,QuickMart Ltd,Sea,Hyderabad WH,14,3110.54,43547.56,8,8,0,On-Time,Not Returned,4
ORD02424,2022-05-08,CUST2125,West,Ahmedabad,Clothing,T-Shirt,QuickMart Ltd,Rail,Kolkata WH,15,3419.33,51289.95,4,4,0,On-Time,Not Returned,5
ORD02425,2023-07-25,CUST3422,West,Surat,Clothing,T-Shirt,SwiftVendors,Air,Delhi WH,8,3350.32,26802.56,7,7,0,On-Time,Not Returned,5
ORD02426,2022-01-17,CUST1230,South,Bangalore,Grocery,Flour,FastSupply Co,Air,Delhi WH,15,2579.31,38689.65,9,9,0,On-Time,Returned,4
ORD02427,2023-10-08,CUST2441,North,Jaipur,Clothing,Shoes,FastSupply Co,Air,Delhi WH,14,2172.38,30413.32,6,6,0,On-Time,Returned,4
ORD02428,2023-07-29,CUST3078,West,Pune,Sports,Cycle,ReliableGoods,Road,Bangalore WH,9,316.22,2845.98,4,7,3,Delayed,Returned,3
ORD02429,2022-05-04,CUST1303,East,Bhubaneswar,Furniture,Bed,QuickMart Ltd,Air,Mumbai WH,8,159.32,1274.56,5,5,0,On-Time,Not Returned,4
ORD02430,2023-07-16,CUST2271,South,Chennai,Grocery,Rice,FastSupply Co,Sea,Kolkata WH,17,1821.91,30972.47,5,5,0,On-Time,Not Returned,5
ORD02431,2023-09-02,CUST2891,East,Bhubaneswar,Grocery,Flour,MegaSource Inc,Sea,Bangalore WH,2,1701.62,3403.24,3,3,0,On-Time,Not Returned,4
ORD02432,2023-02-03,CUST2851,East,Bhubaneswar,Furniture,Sofa,ReliableGoods,Road,Delhi WH,3,1969.09,5907.27,7,7,0,On-Time,Not Returned,5
ORD02433,2022-12-23,CUST1154,North,Lucknow,Grocery,Pulses,SwiftVendors,Air,Delhi WH,8,734.92,5879.36,7,7,0,On-Time,Not Returned,4
ORD02434,2023-10-07,CUST1233,Central,Indore,Electronics,Laptop,ReliableGoods,Rail,Bangalore WH,12,3703.93,44447.16,4,7,3,Delayed,Returned,1
ORD02435,2022-12-25,CUST2510,South,Kochi,Furniture,Wardrobe,ReliableGoods,Rail,Mumbai WH,1,4291.97,4291.97,6,5,-1,Early,Not Returned,4
ORD02436,2023-06-27,CUST4406,Central,Raipur,Electronics,Camera,SwiftVendors,Rail,Bangalore WH,10,4696.64,46966.4,7,7,0,On-Time,Not Returned,5
ORD02437,2022-08-05,CUST2175,West,Mumbai,Clothing,T-Shirt,SwiftVendors,Sea,Delhi WH,3,2487.19,7461.57,4,4,0,On-Time,Not Returned,5
ORD02438,2022-10-18,CUST1314,West,Surat,Electronics,Tablet,ReliableGoods,Sea,Delhi WH,6,3519.29,21115.74,4,7,3,Delayed,Not Returned,3
ORD02439,2022-10-17,CUST3640,South,Hyderabad,Electronics,Tablet,SwiftVendors,Air,Kolkata WH,7,4284.98,29994.86,8,8,0,On-Time,Not Returned,4
ORD02440,2022-12-05,CUST4539,North,Delhi,Sports,Cricket Bat,ReliableGoods,Rail,Mumbai WH,18,2120.54,38169.72,8,8,0,On-Time,Not Returned,4
ORD02441,2023-02-12,CUST4503,West,Ahmedabad,Clothing,Saree,SwiftVendors,Air,Mumbai WH,11,1581.59,17397.49,7,7,0,On-Time,Not Returned,5
ORD02442,2023-02-20,CUST1369,West,Surat,Sports,Cycle,MegaSource Inc,Air,Hyderabad WH,19,4686.79,89049.01,4,6,2,Delayed,Not Returned,4
ORD02443,2022-06-10,CUST3519,Central,Indore,Clothing,T-Shirt,SwiftVendors,Sea,Hyderabad WH,5,2602.6,13013.0,3,3,0,On-Time,Not Returned,4
ORD02444,2022-06-21,CUST3433,West,Pune,Electronics,Headphones,SwiftVendors,Sea,Mumbai WH,19,2511.41,47716.79,3,6,3,Delayed,Returned,1
ORD02445,2023-09-04,CUST3076,North,Lucknow,Grocery,Flour,ReliableGoods,Sea,Mumbai WH,11,933.16,10264.76,8,10,2,Delayed,Not Returned,3
ORD02446,2023-12-04,CUST2574,West,Pune,Grocery,Pulses,MegaSource Inc,Sea,Delhi WH,12,585.37,7024.44,7,7,0,On-Time,Not Returned,4
ORD02447,2023-01-15,CUST2895,West,Ahmedabad,Grocery,Flour,SwiftVendors,Rail,Bangalore WH,10,4218.43,42184.3,6,8,2,Delayed,Not Returned,3
ORD02448,2022-06-02,CUST3377,East,Guwahati,Sports,Cycle,ReliableGoods,Air,Kolkata WH,8,3089.96,24719.68,9,12,3,Delayed,Not Returned,1
ORD02449,2022-05-07,CUST3270,North,Lucknow,Furniture,Chair,QuickMart Ltd,Air,Hyderabad WH,9,1662.83,14965.47,3,3,0,On-Time,Not Returned,5
ORD02450,2023-05-21,CUST4908,West,Ahmedabad,Sports,Cricket Bat,SwiftVendors,Air,Kolkata WH,4,999.09,3996.36,3,3,0,On-Time,Not Returned,4
ORD02451,2023-09-24,CUST4243,North,Delhi,Sports,Football,ReliableGoods,Sea,Mumbai WH,5,2799.71,13998.55,8,8,0,On-Time,Not Returned,5
ORD02452,2023-05-22,CUST4026,North,Delhi,Furniture,Sofa,QuickMart Ltd,Rail,Kolkata WH,8,2940.4,23523.2,8,8,0,On-Time,Returned,4
ORD02453,2022-02-23,CUST4669,West,Mumbai,Clothing,Shoes,FastSupply Co,Rail,Delhi WH,9,1074.62,9671.58,7,7,0,On-Time,Not Returned,5
ORD02454,2022-11-19,CUST1168,West,Pune,Grocery,Rice,QuickMart Ltd,Air,Mumbai WH,15,4264.46,63966.9,8,8,0,On-Time,Not Returned,5
ORD02455,2023-12-18,CUST2842,North,Lucknow,Clothing,Jeans,FastSupply Co,Air,Kolkata WH,15,467.11,7006.65,5,5,0,On-Time,Returned,4
ORD02456,2023-02-22,CUST4723,Central,Indore,Furniture,Sofa,SwiftVendors,Road,Mumbai WH,16,1812.66,29002.56,9,12,3,Delayed,Returned,2
ORD02457,2023-01-25,CUST4317,Central,Raipur,Electronics,Tablet,MegaSource Inc,Rail,Delhi WH,14,3417.9,47850.6,4,4,0,On-Time,Returned,5
ORD02458,2022-01-13,CUST3341,North,Lucknow,Sports,Yoga Mat,MegaSource Inc,Air,Hyderabad WH,8,1406.9,11255.2,3,3,0,On-Time,Not Returned,4
ORD02459,2022-08-29,CUST3669,North,Delhi,Grocery,Oil,FastSupply Co,Sea,Kolkata WH,18,4146.99,74645.82,5,5,0,On-Time,Returned,5
ORD02460,2023-02-23,CUST1771,Central,Nagpur,Clothing,Jeans,SwiftVendors,Rail,Kolkata WH,10,3712.35,37123.5,6,6,0,On-Time,Not Returned,5
ORD02461,2022-04-16,CUST2316,Central,Indore,Clothing,Jacket,ReliableGoods,Air,Delhi WH,6,3955.66,23733.96,5,5,0,On-Time,Returned,4
ORD02462,2023-03-07,CUST3478,East,Guwahati,Grocery,Oil,ReliableGoods,Sea,Mumbai WH,12,639.58,7674.96,7,7,0,On-Time,Not Returned,5
ORD02463,2022-05-23,CUST2948,Central,Bhopal,Sports,Yoga Mat,ReliableGoods,Rail,Delhi WH,2,745.71,1491.42,6,6,0,On-Time,Not Returned,4
ORD02464,2022-11-14,CUST3053,Central,Indore,Electronics,Laptop,MegaSource Inc,Sea,Mumbai WH,7,1468.05,10276.35,6,8,2,Delayed,Not Returned,3
ORD02465,2023-07-09,CUST1617,South,Hyderabad,Clothing,Saree,MegaSource Inc,Air,Mumbai WH,16,2614.48,41831.68,8,10,2,Delayed,Not Returned,4
ORD02466,2023-03-10,CUST4922,West,Ahmedabad,Grocery,Rice,FastSupply Co,Air,Hyderabad WH,3,3752.68,11258.04,5,5,0,On-Time,Returned,5
ORD02467,2022-02-01,CUST1253,East,Kolkata,Clothing,Jacket,MegaSource Inc,Rail,Bangalore WH,13,4190.83,54480.79,7,9,2,Delayed,Not Returned,3
ORD02468,2023-04-04,CUST2845,East,Bhubaneswar,Sports,Cycle,ReliableGoods,Road,Delhi WH,3,3536.46,10609.38,3,5,2,Delayed,Returned,3
ORD02469,2022-01-11,CUST1423,North,Lucknow,Sports,Football,QuickMart Ltd,Sea,Kolkata WH,18,4646.55,83637.9,9,9,0,On-Time,Not Returned,5
ORD02470,2022-10-31,CUST4321,South,Bangalore,Electronics,Headphones,FastSupply Co,Sea,Kolkata WH,11,3706.78,40774.58,8,7,-1,Early,Returned,5
ORD02471,2023-04-05,CUST4682,West,Pune,Grocery,Sugar,QuickMart Ltd,Road,Delhi WH,8,1566.03,12528.24,5,8,3,Delayed,Not Returned,2
ORD02472,2023-10-18,CUST4429,East,Guwahati,Grocery,Sugar,ReliableGoods,Rail,Mumbai WH,6,1362.15,8172.9,3,3,0,On-Time,Not Returned,5
ORD02473,2022-06-07,CUST2406,Central,Raipur,Furniture,Bed,QuickMart Ltd,Road,Hyderabad WH,1,3496.15,3496.15,5,5,0,On-Time,Not Returned,4
ORD02474,2023-03-08,CUST3925,Central,Indore,Grocery,Sugar,ReliableGoods,Sea,Bangalore WH,1,1004.71,1004.71,8,8,0,On-Time,Not Returned,5
ORD02475,2023-02-20,CUST1345,Central,Bhopal,Grocery,Flour,SwiftVendors,Sea,Delhi WH,8,508.94,4071.52,3,3,0,On-Time,Not Returned,5
ORD02476,2022-01-17,CUST3066,West,Ahmedabad,Clothing,Saree,QuickMart Ltd,Road,Kolkata WH,5,2684.5,13422.5,8,10,2,Delayed,Not Returned,3
ORD02477,2022-05-15,CUST3646,East,Kolkata,Electronics,Camera,MegaSource Inc,Sea,Hyderabad WH,16,4117.13,65874.08,5,5,0,On-Time,Not Returned,4
ORD02478,2022-07-21,CUST1706,West,Surat,Furniture,Sofa,ReliableGoods,Sea,Hyderabad WH,11,551.83,6070.13,6,8,2,Delayed,Not Returned,3
ORD02479,2022-12-28,CUST1160,North,Jaipur,Grocery,Pulses,QuickMart Ltd,Air,Mumbai WH,5,3969.86,19849.3,9,11,2,Delayed,Not Returned,4
ORD02480,2022-03-06,CUST2014,North,Jaipur,Clothing,T-Shirt,QuickMart Ltd,Road,Mumbai WH,4,4067.28,16269.12,4,5,1,Delayed,Not Returned,3
ORD02481,2023-01-10,CUST3898,South,Hyderabad,Furniture,Table,FastSupply Co,Sea,Bangalore WH,6,2437.26,14623.56,9,10,1,Delayed,Not Returned,3
ORD02482,2023-06-01,CUST2793,North,Jaipur,Electronics,Mobile,QuickMart Ltd,Air,Kolkata WH,14,333.69,4671.66,6,6,0,On-Time,Not Returned,5
ORD02483,2023-01-09,CUST2799,East,Kolkata,Electronics,Camera,ReliableGoods,Sea,Kolkata WH,19,914.22,17370.18,8,8,0,On-Time,Not Returned,5
ORD02484,2022-01-28,CUST3146,East,Bhubaneswar,Electronics,Headphones,MegaSource Inc,Sea,Hyderabad WH,9,3551.76,31965.84,9,10,1,Delayed,Not Returned,4
ORD02485,2022-03-14,CUST3141,East,Patna,Furniture,Chair,ReliableGoods,Air,Bangalore WH,12,3573.3,42879.6,8,8,0,On-Time,Not Returned,5
ORD02486,2023-01-19,CUST3497,Central,Bhopal,Sports,Football,ReliableGoods,Rail,Mumbai WH,11,4496.86,49465.46,8,8,0,On-Time,Not Returned,5
ORD02487,2022-07-23,CUST1650,Central,Raipur,Furniture,Sofa,ReliableGoods,Air,Mumbai WH,14,2934.3,41080.2,3,6,3,Delayed,Returned,3
ORD02488,2023-11-29,CUST2490,East,Guwahati,Electronics,Camera,ReliableGoods,Rail,Mumbai WH,16,664.33,10629.28,7,8,1,Delayed,Not Returned,3
ORD02489,2022-01-05,CUST2527,North,Lucknow,Clothing,Saree,MegaSource Inc,Sea,Kolkata WH,1,651.0,651.0,8,8,0,On-Time,Not Returned,5
ORD02490,2022-03-11,CUST4759,North,Jaipur,Furniture,Sofa,QuickMart Ltd,Road,Delhi WH,13,3619.61,47054.93,9,10,1,Delayed,Not Returned,3
ORD02491,2023-03-28,CUST2158,South,Chennai,Clothing,Saree,ReliableGoods,Rail,Delhi WH,13,959.73,12476.49,9,11,2,Delayed,Not Returned,4
ORD02492,2022-08-24,CUST2586,West,Mumbai,Sports,Football,QuickMart Ltd,Sea,Bangalore WH,2,1675.51,3351.02,9,9,0,On-Time,Returned,4
ORD02493,2023-11-27,CUST2674,South,Bangalore,Electronics,Camera,ReliableGoods,Air,Hyderabad WH,4,2461.7,9846.8,6,6,0,On-Time,Returned,5
ORD02494,2023-10-13,CUST4172,West,Surat,Electronics,Headphones,FastSupply Co,Sea,Mumbai WH,6,172.59,1035.54,4,11,7,Delayed,Returned,1
ORD02495,2022-04-03,CUST2385,North,Chandigarh,Clothing,Jacket,QuickMart Ltd,Sea,Mumbai WH,5,1281.65,6408.25,8,8,0,On-Time,Not Returned,4
ORD02496,2023-03-10,CUST3780,East,Kolkata,Sports,Cycle,QuickMart Ltd,Air,Kolkata WH,3,2069.05,6207.15,8,8,0,On-Time,Not Returned,5
ORD02497,2023-05-24,CUST3448,Central,Indore,Electronics,Headphones,FastSupply Co,Road,Delhi WH,1,1434.2,1434.2,8,8,0,On-Time,Not Returned,5
ORD02498,2022-04-07,CUST1214,South,Bangalore,Furniture,Table,MegaSource Inc,Road,Hyderabad WH,4,725.03,2900.12,3,5,2,Delayed,Not Returned,3
ORD02499,2022-11-20,CUST4232,South,Hyderabad,Clothing,Jeans,MegaSource Inc,Air,Kolkata WH,2,3653.66,7307.32,8,8,0,On-Time,Not Returned,4
ORD02500,2023-03-10,CUST3584,North,Lucknow,Sports,Football,FastSupply Co,Air,Mumbai WH,5,4075.08,20375.4,6,6,0,On-Time,Not Returned,5
ORD02501,2022-02-25,CUST3651,West,Mumbai,Clothing,Shoes,MegaSource Inc,Road,Delhi WH,3,1324.52,3973.56,5,5,0,On-Time,Not Returned,5
ORD02502,2022-12-22,CUST2370,South,Chennai,Electronics,Headphones,ReliableGoods,Sea,Mumbai WH,9,3883.38,34950.42,7,5,-2,Early,Not Returned,5
ORD02503,2023-06-24,CUST1269,West,Pune,Clothing,Jacket,ReliableGoods,Rail,Kolkata WH,6,1958.49,11750.94,9,9,0,On-Time,Not Returned,4
ORD02504,2023-03-27,CUST2350,South,Bangalore,Furniture,Sofa,ReliableGoods,Sea,Delhi WH,18,2558.09,46045.62,8,8,0,On-Time,Returned,4
ORD02505,2023-08-09,CUST1387,East,Bhubaneswar,Electronics,Mobile,FastSupply Co,Road,Delhi WH,6,4287.21,25723.26,3,10,7,Delayed,Returned,1
ORD02506,2022-03-05,CUST3285,North,Jaipur,Sports,Cricket Bat,SwiftVendors,Sea,Mumbai WH,19,3762.27,71483.13,6,6,0,On-Time,Not Returned,5
ORD02507,2023-01-18,CUST3778,West,Ahmedabad,Sports,Football,MegaSource Inc,Air,Mumbai WH,12,4035.33,48423.96,8,7,-1,Early,Not Returned,5
ORD02508,2022-05-13,CUST2583,North,Jaipur,Electronics,Camera,MegaSource Inc,Rail,Delhi WH,11,727.38,8001.18,3,10,7,Delayed,Not Returned,2
ORD02509,2022-07-03,CUST2163,Central,Indore,Sports,Yoga Mat,SwiftVendors,Air,Hyderabad WH,2,395.11,790.22,5,10,5,Delayed,Not Returned,2
ORD02510,2022-09-19,CUST2032,North,Chandigarh,Grocery,Oil,SwiftVendors,Air,Kolkata WH,15,4472.35,67085.25,4,4,0,On-Time,Not Returned,4
ORD02511,2022-11-06,CUST3964,West,Ahmedabad,Electronics,Camera,ReliableGoods,Rail,Hyderabad WH,12,1969.78,23637.36,8,9,1,Delayed,Not Returned,4
ORD02512,2022-03-18,CUST4488,West,Pune,Electronics,Laptop,FastSupply Co,Road,Mumbai WH,12,1475.0,17700.0,6,8,2,Delayed,Not Returned,4
ORD02513,2022-08-03,CUST3689,Central,Raipur,Furniture,Sofa,ReliableGoods,Air,Hyderabad WH,9,3637.25,32735.25,3,1,-2,Early,Not Returned,4
ORD02514,2022-09-09,CUST4950,Central,Raipur,Electronics,Headphones,FastSupply Co,Sea,Kolkata WH,2,4190.26,8380.52,3,3,0,On-Time,Not Returned,4
ORD02515,2023-08-28,CUST4712,South,Bangalore,Furniture,Wardrobe,MegaSource Inc,Rail,Mumbai WH,3,4319.32,12957.96,8,10,2,Delayed,Not Returned,4
ORD02516,2022-12-01,CUST3468,West,Mumbai,Electronics,Camera,MegaSource Inc,Rail,Kolkata WH,12,1614.19,19370.28,3,3,0,On-Time,Returned,4
ORD02517,2022-11-11,CUST4576,North,Jaipur,Furniture,Bed,QuickMart Ltd,Rail,Kolkata WH,16,4268.45,68295.2,4,4,0,On-Time,Not Returned,5
ORD02518,2023-03-29,CUST1615,Central,Raipur,Furniture,Bed,MegaSource Inc,Air,Delhi WH,1,252.62,252.62,3,3,0,On-Time,Not Returned,4
ORD02519,2023-08-04,CUST2365,North,Chandigarh,Grocery,Pulses,SwiftVendors,Sea,Delhi WH,3,295.82,887.46,9,11,2,Delayed,Not Returned,4
ORD02520,2022-09-29,CUST1333,Central,Indore,Sports,Football,QuickMart Ltd,Sea,Mumbai WH,2,3136.42,6272.84,7,7,0,On-Time,Not Returned,5
ORD02521,2022-02-27,CUST3386,West,Surat,Clothing,Saree,FastSupply Co,Sea,Mumbai WH,9,362.38,3261.42,9,9,0,On-Time,Not Returned,4
ORD02522,2023-12-28,CUST3718,Central,Nagpur,Furniture,Table,FastSupply Co,Rail,Bangalore WH,19,1656.82,31479.58,7,5,-2,Early,Not Returned,4
ORD02523,2023-01-20,CUST1579,West,Mumbai,Grocery,Pulses,QuickMart Ltd,Air,Bangalore WH,15,3380.14,50702.1,3,3,0,On-Time,Returned,4
ORD02524,2022-09-28,CUST4754,Central,Bhopal,Furniture,Wardrobe,SwiftVendors,Road,Bangalore WH,18,1719.47,30950.46,8,9,1,Delayed,Not Returned,4
ORD02525,2023-01-10,CUST2432,South,Bangalore,Clothing,Saree,MegaSource Inc,Sea,Kolkata WH,11,939.02,10329.22,7,7,0,On-Time,Returned,4
ORD02526,2022-08-07,CUST2270,Central,Bhopal,Electronics,Camera,FastSupply Co,Rail,Mumbai WH,16,1442.69,23083.04,6,6,0,On-Time,Not Returned,4
ORD02527,2022-04-10,CUST4963,South,Kochi,Furniture,Sofa,FastSupply Co,Sea,Kolkata WH,17,2315.0,39355.0,7,8,1,Delayed,Not Returned,4
ORD02528,2023-11-28,CUST3687,South,Bangalore,Grocery,Flour,SwiftVendors,Road,Mumbai WH,5,2403.16,12015.8,9,16,7,Delayed,Returned,1
ORD02529,2022-11-24,CUST3860,North,Lucknow,Sports,Cycle,QuickMart Ltd,Air,Hyderabad WH,12,3925.85,47110.2,3,3,0,On-Time,Not Returned,4
ORD02530,2023-12-13,CUST3712,West,Pune,Electronics,Mobile,SwiftVendors,Air,Delhi WH,11,3763.26,41395.86,8,10,2,Delayed,Not Returned,3
ORD02531,2023-04-24,CUST2605,Central,Bhopal,Sports,Dumbbells,MegaSource Inc,Road,Hyderabad WH,15,2311.25,34668.75,5,5,0,On-Time,Not Returned,5
ORD02532,2023-08-21,CUST1528,Central,Indore,Clothing,Jacket,FastSupply Co,Rail,Mumbai WH,3,4236.05,12708.15,8,8,0,On-Time,Not Returned,4
ORD02533,2022-02-25,CUST3437,East,Guwahati,Electronics,Mobile,ReliableGoods,Air,Kolkata WH,1,615.47,615.47,8,8,0,On-Time,Not Returned,5
ORD02534,2022-11-23,CUST3903,Central,Raipur,Sports,Cycle,ReliableGoods,Sea,Mumbai WH,16,1314.0,21024.0,8,8,0,On-Time,Not Returned,5
ORD02535,2023-04-17,CUST4842,West,Pune,Grocery,Flour,MegaSource Inc,Road,Kolkata WH,2,4148.48,8296.96,6,6,0,On-Time,Not Returned,4
ORD02536,2022-05-07,CUST1347,West,Mumbai,Grocery,Rice,SwiftVendors,Sea,Bangalore WH,2,1921.07,3842.14,4,4,0,On-Time,Not Returned,5
ORD02537,2023-08-10,CUST2268,Central,Raipur,Sports,Cricket Bat,ReliableGoods,Rail,Bangalore WH,3,4906.85,14720.55,9,9,0,On-Time,Not Returned,5
ORD02538,2022-03-23,CUST3289,South,Bangalore,Electronics,Headphones,MegaSource Inc,Road,Delhi WH,8,2357.95,18863.6,3,3,0,On-Time,Not Returned,4
ORD02539,2023-10-21,CUST2542,East,Kolkata,Furniture,Table,SwiftVendors,Road,Kolkata WH,15,3970.08,59551.2,4,4,0,On-Time,Not Returned,5
ORD02540,2023-06-22,CUST3635,West,Mumbai,Clothing,Saree,MegaSource Inc,Road,Mumbai WH,7,2041.42,14289.94,5,5,0,On-Time,Not Returned,4
ORD02541,2023-10-15,CUST4242,East,Guwahati,Clothing,Jeans,MegaSource Inc,Sea,Delhi WH,6,2153.52,12921.12,4,11,7,Delayed,Not Returned,1
ORD02542,2023-08-13,CUST2345,East,Guwahati,Grocery,Oil,MegaSource Inc,Rail,Delhi WH,9,1945.27,17507.43,3,4,1,Delayed,Not Returned,4
ORD02543,2023-06-29,CUST4330,West,Surat,Electronics,Mobile,FastSupply Co,Air,Bangalore WH,1,3609.42,3609.42,9,9,0,On-Time,Not Returned,5
ORD02544,2023-02-12,CUST1523,South,Chennai,Electronics,Headphones,SwiftVendors,Sea,Bangalore WH,8,2760.21,22081.68,9,16,7,Delayed,Returned,1
ORD02545,2023-03-22,CUST3744,South,Bangalore,Clothing,Shoes,SwiftVendors,Air,Delhi WH,3,4721.7,14165.1,3,5,2,Delayed,Not Returned,3
ORD02546,2022-11-04,CUST3878,West,Pune,Clothing,T-Shirt,FastSupply Co,Rail,Delhi WH,4,1291.91,5167.64,5,5,0,On-Time,Not Returned,4
ORD02547,2023-02-19,CUST4395,Central,Nagpur,Clothing,Jeans,ReliableGoods,Rail,Bangalore WH,15,547.79,8216.85,3,3,0,On-Time,Not Returned,4
ORD02548,2023-08-18,CUST4879,Central,Raipur,Clothing,Saree,ReliableGoods,Rail,Delhi WH,6,1996.64,11979.84,5,6,1,Delayed,Not Returned,4
ORD02549,2022-08-08,CUST4026,East,Patna,Sports,Cycle,ReliableGoods,Road,Mumbai WH,15,3102.73,46540.95,5,5,0,On-Time,Not Returned,4
ORD02550,2023-03-16,CUST3807,Central,Indore,Sports,Cycle,SwiftVendors,Air,Kolkata WH,3,4310.95,12932.85,3,5,2,Delayed,Not Returned,3
ORD02551,2022-12-05,CUST4737,East,Guwahati,Sports,Dumbbells,FastSupply Co,Rail,Mumbai WH,14,1763.67,24691.38,7,9,2,Delayed,Not Returned,4
ORD02552,2023-02-02,CUST3156,Central,Nagpur,Sports,Cricket Bat,SwiftVendors,Rail,Delhi WH,14,3286.24,46007.36,9,10,1,Delayed,Not Returned,4
ORD02553,2022-05-07,CUST1382,South,Kochi,Furniture,Wardrobe,SwiftVendors,Rail,Bangalore WH,4,1783.48,7133.92,5,3,-2,Early,Not Returned,4
ORD02554,2023-07-22,CUST3646,South,Bangalore,Grocery,Oil,SwiftVendors,Sea,Delhi WH,12,3105.24,37262.88,3,3,0,On-Time,Not Returned,5
ORD02555,2022-08-29,CUST3746,South,Bangalore,Clothing,Jeans,FastSupply Co,Air,Delhi WH,17,4429.8,75306.6,7,7,0,On-Time,Not Returned,4
ORD02556,2022-07-19,CUST2734,Central,Raipur,Furniture,Sofa,QuickMart Ltd,Rail,Hyderabad WH,7,1195.22,8366.54,9,12,3,Delayed,Returned,1
ORD02557,2022-11-27,CUST3082,East,Bhubaneswar,Furniture,Chair,ReliableGoods,Sea,Bangalore WH,9,2051.0,18459.0,5,5,0,On-Time,Not Returned,4
ORD02558,2024-01-01,CUST2482,East,Guwahati,Furniture,Bed,MegaSource Inc,Road,Mumbai WH,3,4966.66,14899.98,9,11,2,Delayed,Not Returned,4
ORD02559,2023-09-14,CUST1074,South,Bangalore,Sports,Cricket Bat,ReliableGoods,Air,Delhi WH,13,4349.36,56541.68,7,6,-1,Early,Not Returned,4
ORD02560,2023-05-22,CUST2485,South,Kochi,Grocery,Sugar,MegaSource Inc,Road,Mumbai WH,15,2844.97,42674.55,9,10,1,Delayed,Not Returned,4
ORD02561,2022-09-28,CUST2265,Central,Nagpur,Electronics,Camera,QuickMart Ltd,Road,Hyderabad WH,18,2607.31,46931.58,6,6,0,On-Time,Not Returned,5
ORD02562,2023-10-05,CUST1738,Central,Bhopal,Grocery,Rice,QuickMart Ltd,Rail,Bangalore WH,19,1458.77,27716.63,8,8,0,On-Time,Not Returned,5
ORD02563,2023-11-18,CUST4895,East,Patna,Clothing,Saree,QuickMart Ltd,Sea,Bangalore WH,1,2610.19,2610.19,6,6,0,On-Time,Returned,4
ORD02564,2023-07-27,CUST1877,North,Lucknow,Clothing,Shoes,FastSupply Co,Air,Kolkata WH,6,4248.5,25491.0,7,7,0,On-Time,Not Returned,4
ORD02565,2023-04-17,CUST2399,East,Bhubaneswar,Sports,Dumbbells,SwiftVendors,Air,Kolkata WH,2,3441.61,6883.22,5,6,1,Delayed,Returned,3
ORD02566,2023-02-10,CUST4881,Central,Indore,Sports,Dumbbells,ReliableGoods,Air,Delhi WH,14,1485.72,20800.08,3,5,2,Delayed,Not Returned,3
